Quote ID,Product,Kw,Unit Price,Qty,Subtotal Price,Gross Margin Rate ,"Convert to Order (0:Success, 1:Fail)",Energy grant amount,Competitor A,Competitor B,Competitor C
Q-35298,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-35319,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-35373,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,
Q-35405,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,
Q-35417,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-35427,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-31090,N1,75.0,647280.0,1,647280.0,0.308,0,375000,760000.0,900000.0,
Q-35444,I1,22.0,201550.0,1,201550.0,0.23800000000000002,0,132000,240000.0,,
Q-35443,H1,37.0,361584.0,2,723168.0,0.2468,1,222000,360000.0,,
Q-35448,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-35460,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-35461,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-35486,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-35496,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-35499,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,
Q-35129,W,11.0,149988.0,1,149988.0,0.0064,0,66000,,,
Q-35525,W,11.0,149988.0,2,299976.0,0.0064,0,66000,,,
Q-35525,W,11.0,149988.0,6,899928.0,0.0064,0,66000,,,
Q-35539,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-35601,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,
Q-26825,N1,75.0,636840.0,2,1273680.0,0.2756,0,375000,760000.0,900000.0,
Q-35635,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-35636,H1,37.0,373248.0,1,373248.0,0.4632,1,222000,360000.0,,
Q-35641,Q,7.5,161200.0,1,161200.0,0.0755,1,45000,130000.0,,
Q-35643,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-21672,W,11.0,139983.0,1,139983.0,-0.0646,0,66000,,,
Q-21672,W,11.0,139983.0,1,139983.0,-0.0646,0,66000,,,
Q-35655,I1,22.0,257000.0,1,257000.0,0.4436,0,132000,240000.0,,
Q-35665,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-35686,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-35691,N1,75.0,1044000.0,1,1044000.0,0.5709000000000001,1,375000,760000.0,900000.0,
Q-35693,W,11.0,185600.0,1,185600.0,0.2161,1,66000,,,
Q-35710,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-35736,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-35740,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-35755,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-35754,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,
Q-35788,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-35795,N1,75.0,580046.4,1,580046.4,0.22769999999999999,0,375000,760000.0,900000.0,
Q-35800,N1,75.0,657720.0,1,657720.0,0.3189,1,375000,760000.0,900000.0,
Q-35802,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-35809,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-35830,N1,75.0,657720.0,1,657720.0,0.3189,1,375000,760000.0,900000.0,
Q-35834,H1,37.0,333650.0,1,333650.0,0.3002,0,222000,360000.0,,
Q-35846,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-35871,A1,15.0,236925.0,1,236925.0,0.3319,1,90000,170000.0,,
Q-35890,I1,22.0,233000.0,2,466000.0,0.5667,0,132000,240000.0,,
Q-35906,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-35926,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,
Q-35835,I1,22.0,237666.0,1,237666.0,0.3946,0,132000,240000.0,,
Q-35940,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,
Q-35961,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-35985,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-36004,Q,7.5,166400.0,1,166400.0,0.10439999999999999,1,45000,130000.0,,
Q-36028,I1,22.0,290000.0,1,290000.0,0.5092,0,132000,240000.0,,
Q-35817,I1,22.0,273780.0,1,273780.0,0.4103,0,132000,240000.0,,
Q-36081,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,
Q-36175,A1,15.0,250000.0,1,250000.0,0.2481,0,90000,170000.0,,
Q-36176,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-36130,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-36166,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,
Q-36138,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-36157,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-36256,N1,75.0,678600.0,1,678600.0,0.3428,0,375000,760000.0,900000.0,
Q-33627,H1,37.0,355752.0,1,355752.0,0.3839,0,222000,360000.0,,
Q-36282,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-36289,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-36290,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-36291,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-36312,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-36313,S,110.0,2565000.0,1,2565000.0,0.6,1,528000,1880000.0,,
Q-36320,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-36323,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-36325,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-36330,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-36341,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,
Q-36349,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-36382,H1,37.0,229000.0,3,687000.0,0.3693,0,222000,360000.0,,
Q-36384,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,
Q-36393,J,22.0,243936.0,1,243936.0,0.1514,1,113520,,,
Q-36395,I1,22.0,180020.88,2,360041.76,0.1066,0,132000,240000.0,,
Q-36412,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-36431,I1,22.0,217400.0,1,217400.0,0.5777,0,132000,240000.0,,
Q-36454,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-36455,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-36461,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-36478,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-36494,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-36500,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-32047,H1,37.0,283493.52,2,566987.04,0.267,0,222000,360000.0,,
Q-36543,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-36549,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-36572,N1,75.0,668160.0,1,668160.0,0.3296,1,375000,760000.0,900000.0,
Q-36577,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,
Q-36580,Q,7.5,158600.0,1,158600.0,0.0604,1,45000,130000.0,,
Q-36595,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-36606,W,11.0,174000.0,2,348000.0,0.1435,1,66000,,,
Q-36609,W,11.0,174000.0,2,348000.0,0.1435,1,66000,,,
Q-36624,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-36627,A1,15.0,149250.0,3,447750.0,0.091,0,90000,170000.0,,
Q-36655,U,110.0,3420000.0,1,3420000.0,0.6964,1,528000,1880000.0,,
Q-36658,H1,37.0,583200.0,2,1166400.0,0.6545000000000001,1,222000,360000.0,,
Q-36700,N1,75.0,500076.0,2,1000152.0,0.1074,0,375000,760000.0,900000.0,
Q-36707,A1,15.0,236925.0,1,236925.0,0.3319,1,90000,170000.0,,
Q-36723,A1,15.0,233280.0,1,233280.0,0.3215,1,90000,170000.0,,
Q-36729,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-36745,I1,22.0,421200.0,1,421200.0,0.6384000000000001,1,132000,240000.0,,
Q-36745,H1,37.0,583200.0,1,583200.0,0.6384000000000001,1,222000,360000.0,,
Q-34858,N1,75.0,578376.0,1,578376.0,0.2234,0,375000,760000.0,900000.0,
Q-36776,F1,200.0,4600000.0,1,4600000.0,0.6413,1,960000,,,2000000.0
Q-36793,I1,22.0,252720.0,1,252720.0,0.36119999999999997,1,132000,240000.0,,
Q-36794,N1,75.0,626400.0,1,626400.0,0.2849,1,375000,760000.0,900000.0,
Q-36807,A1,15.0,218700.0,1,218700.0,0.2666,1,90000,170000.0,,
Q-36813,I1,22.0,261144.0,1,261144.0,0.4168,1,132000,240000.0,,
Q-36821,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-36828,I1,22.0,314400.0,2,628800.0,0.4235,0,132000,240000.0,,
Q-36856,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-36627,W,11.0,149250.0,3,447750.0,0.091,0,66000,,,
Q-36923,N1,75.0,588189.6,1,588189.6,0.23260000000000003,0,375000,760000.0,900000.0,
Q-36928,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-36931,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-36940,N1,75.0,510724.8,1,510724.8,0.1093,0,375000,760000.0,900000.0,
Q-36945,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-36947,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-36950,W,11.0,179800.0,1,179800.0,0.17120000000000002,1,66000,,,
Q-37012,Q,7.5,163800.0,1,163800.0,0.11869999999999999,1,45000,130000.0,,
Q-37037,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-37040,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-37043,A1,15.0,229635.0,1,229635.0,0.3015,1,90000,170000.0,,
Q-37045,A1,15.0,222345.0,1,222345.0,0.28809999999999997,1,90000,170000.0,,
Q-37093,J1,55.0,610220.0,1,610220.0,0.2589,1,181500,620000.0,,
Q-37084,W,11.0,143579.0,1,143579.0,-0.0379,0,66000,,,
Q-37089,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-36940,N1,75.0,500702.4,1,500702.4,0.1093,0,375000,760000.0,900000.0,
Q-37096,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-37099,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-37112,Q,7.5,166400.0,1,166400.0,0.1324,1,45000,130000.0,,
Q-37116,N1,75.0,614500.0,1,614500.0,0.4182,0,375000,760000.0,900000.0,
Q-36627,W,11.0,169115.0,3,507345.0,0.091,0,66000,,,
Q-37173,E1,200.0,4600000.0,1,4600000.0,0.6318,1,960000,,,2000000.0
Q-37177,H1,37.0,373248.0,1,373248.0,0.46020000000000005,1,222000,360000.0,,
Q-37184,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-37212,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37222,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-37021,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37032,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37022,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37023,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37024,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37027,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37025,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37028,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37234,W,11.0,140012.0,1,140012.0,-0.0644,0,66000,,,
Q-37031,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37235,F1,200.0,4600000.0,1,4600000.0,0.6414,1,960000,,,2000000.0
Q-37035,W,11.0,145000.0,1,145000.0,-0.0278,0,66000,,,
Q-37249,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-37277,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,
Q-37289,Z,150.0,1688324.8,1,1688324.8,0.18469999999999998,0,720000,,,
Q-37339,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,
Q-37336,H1,37.0,355752.0,1,355752.0,0.4329,1,222000,360000.0,,
Q-37348,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37355,Q,7.5,260000.0,1,260000.0,0.4268,1,45000,130000.0,,
Q-37377,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37379,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37404,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,
Q-37429,Q1,75.0,1082086.0,1,1082086.0,0.29109999999999997,1,247500,,,
Q-37513,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-37526,I1,22.0,269568.0,1,269568.0,0.6191,1,132000,240000.0,,
Q-37540,N1,75.0,1044000.0,1,1044000.0,0.5545,1,375000,760000.0,900000.0,
Q-37541,N1,75.0,599100.0,1,599100.0,0.2529,0,375000,760000.0,900000.0,
Q-37557,W,11.0,182700.0,1,182700.0,0.4545,1,66000,,,
Q-37580,O1,75.0,651900.0,1,651900.0,0.7648999999999999,0,375000,760000.0,900000.0,
Q-37591,N1,75.0,657720.0,1,657720.0,0.3189,1,375000,760000.0,900000.0,
Q-37617,N1,75.0,678600.0,1,678600.0,0.3296,0,375000,760000.0,900000.0,
Q-37648,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-37664,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-37665,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-37675,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-37681,N1,75.0,657720.0,1,657720.0,0.3179,1,375000,760000.0,900000.0,
Q-37617,N1,75.0,665236.8,1,665236.8,0.3296,0,375000,760000.0,900000.0,
Q-37695,K,37.0,328250.0,1,328250.0,0.40840000000000004,1,190920,,,
Q-37698,M,75.0,651300.0,1,651300.0,0.2004,1,322500,,,
Q-37704,H1,37.0,379080.0,1,379080.0,0.47740000000000005,1,222000,360000.0,,
Q-37704,H1,37.0,379080.0,1,379080.0,0.47740000000000005,1,222000,360000.0,,
Q-37707,H1,37.0,379080.0,1,379080.0,0.6541,1,222000,360000.0,,
Q-37709,H1,37.0,379080.0,1,379080.0,0.6541,1,222000,360000.0,,
Q-37711,H1,37.0,355752.0,1,355752.0,0.6541,1,222000,360000.0,,
Q-37749,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37757,W,11.0,174000.0,1,174000.0,0.1545,0,66000,,,
Q-37810,Q,7.5,260000.0,1,260000.0,0.4268,1,45000,130000.0,,
Q-37824,H1,37.0,379080.0,1,379080.0,0.6541,1,222000,360000.0,,
Q-37826,I1,22.0,273780.0,1,273780.0,0.6167,1,132000,240000.0,,
Q-37839,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-37838,H1,37.0,361584.0,1,361584.0,0.6541,1,222000,360000.0,,
Q-37841,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-37846,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37857,A1,15.0,225990.0,1,225990.0,0.2902,1,90000,170000.0,,
Q-37860,N1,75.0,678600.0,2,1357200.0,0.3299,0,375000,760000.0,900000.0,
Q-37891,I1,22.0,273780.0,1,273780.0,0.6167,1,132000,240000.0,,
Q-37892,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-37912,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37958,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-37971,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-38000,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-38010,A1,15.0,225990.0,1,225990.0,0.5599000000000001,1,90000,170000.0,,
Q-38014,H1,37.0,583200.0,2,1166400.0,0.6541,1,222000,360000.0,,
Q-38001,N1,75.0,1044000.0,1,1044000.0,0.5728,1,375000,760000.0,900000.0,
Q-38022,W,11.0,176900.0,1,176900.0,0.4861,1,66000,,,
Q-38027,I1,22.0,269568.0,1,269568.0,0.6167,1,132000,240000.0,,
Q-38029,I1,22.0,269568.0,1,269568.0,0.6167,1,132000,240000.0,,
Q-38033,H1,37.0,361584.0,1,361584.0,0.6541,1,222000,360000.0,,
Q-38038,A1,15.0,233280.0,1,233280.0,0.5599000000000001,1,90000,170000.0,,
Q-36307,H1,37.0,260000.0,2,520000.0,0.2822,0,222000,360000.0,,
Q-38080,A1,15.0,236925.0,1,236925.0,0.5599000000000001,1,90000,170000.0,,
Q-38093,W,11.0,188500.0,1,188500.0,0.49829999999999997,1,66000,,,
Q-38128,H1,37.0,379080.0,1,379080.0,0.6541,1,222000,360000.0,,
Q-32236,W,11.0,159993.0,2,319986.0,0.06849999999999999,0,66000,,,
Q-37742,A1,15.0,233280.0,2,466560.0,0.3124,0,90000,170000.0,,
Q-38169,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-38185,S,110.0,1615950.0,1,1615950.0,0.6,1,528000,1880000.0,,
Q-38229,M1,55.0,991424.0,1,991424.0,0.5495,1,181500,620000.0,,
Q-38229,M1,55.0,991424.0,1,991424.0,0.5495,1,181500,620000.0,,
Q-38198,W,11.0,188500.0,1,188500.0,0.49829999999999997,1,66000,,,
Q-38215,W,11.0,140012.0,1,140012.0,-0.0644,0,66000,,,
Q-38216,W,11.0,185600.0,1,185600.0,0.49829999999999997,1,66000,,,
Q-38217,A1,15.0,364500.0,1,364500.0,0.5658,1,90000,170000.0,,
Q-33545,H1,37.0,323300.0,2,646600.0,0.348,0,222000,360000.0,,
Q-38222,W,11.0,188500.0,1,188500.0,0.4861,1,66000,,,
Q-38224,Q,7.5,156000.0,1,156000.0,0.4268,1,45000,130000.0,,
Q-38221,A1,15.0,286100.0,2,572200.0,0.1528,0,90000,170000.0,,
Q-38246,H1,37.0,229000.0,2,458000.0,0.23739999999999997,0,222000,360000.0,,
Q-38327,I1,22.0,269568.0,1,269568.0,0.6167,1,132000,240000.0,,
Q-38336,A1,15.0,233280.0,1,233280.0,0.5599000000000001,1,90000,170000.0,,
Q-38333,J1,55.0,600832.0,1,600832.0,0.515,1,181500,620000.0,,
Q-38340,W,11.0,185600.0,1,185600.0,0.4861,1,66000,,,
Q-18608,H1,37.0,300056.4,1,300056.4,0.3276,0,222000,360000.0,,
Q-38362,V,110.0,1471000.0,1,1471000.0,0.5261,0,528000,1880000.0,,
Q-38411,H1,37.0,300000.0,2,600000.0,0.3753,0,222000,360000.0,,
Q-38423,A1,15.0,236925.0,1,236925.0,0.5599000000000001,1,90000,170000.0,,
Q-38445,W,11.0,188500.0,1,188500.0,0.4861,1,66000,,,
Q-38494,W,11.0,290000.0,4,1160000.0,0.5063,1,66000,,,
Q-38507,W,11.0,188500.0,1,188500.0,0.4861,1,66000,,,
Q-38516,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-27029,H1,37.0,361584.0,1,361584.0,0.442,0,222000,360000.0,,
Q-38549,Q,7.5,166400.0,1,166400.0,0.10439999999999999,1,45000,130000.0,,
Q-38584,N1,75.0,740437.0,3,2221311.0,0.39640000000000003,1,375000,760000.0,900000.0,
Q-38602,W,11.0,188500.0,1,188500.0,0.4861,1,66000,,,
Q-38610,N1,75.0,740437.0,3,2221311.0,0.5845,0,375000,760000.0,900000.0,
Q-38629,Q,7.5,169000.0,1,169000.0,0.4268,1,45000,130000.0,,
Q-38632,I1,22.0,261144.0,1,261144.0,0.6167,1,132000,240000.0,,
Q-38644,I1,22.0,289000.0,3,867000.0,0.4276,0,132000,240000.0,,
Q-38610,N1,75.0,701370.33,3,2104110.99,0.5845,0,375000,760000.0,900000.0,
Q-38659,W,11.0,125000.0,4,500000.0,0.9211,0,66000,,,
Q-38622,H1,37.0,300056.4,1,300056.4,0.3276,0,222000,360000.0,,
Q-38665,H1,37.0,413000.0,1,413000.0,0.5908,0,222000,360000.0,,
Q-21449,O1,75.0,594349.2,2,1188698.4,0.2208,0,375000,760000.0,900000.0,
Q-38669,N1,75.0,657720.0,1,657720.0,0.32170000000000004,0,375000,760000.0,900000.0,
Q-38621,H1,37.0,300056.4,1,300056.4,0.3276,0,222000,360000.0,,
Q-38623,H1,37.0,300056.4,1,300056.4,0.3276,0,222000,360000.0,,
Q-38624,H1,37.0,300056.4,1,300056.4,0.3276,0,222000,360000.0,,
Q-38625,H1,37.0,300056.4,1,300056.4,0.3276,0,222000,360000.0,,
Q-38687,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-38692,H1,37.0,280000.0,1,280000.0,0.4522,0,222000,360000.0,,
Q-38689,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-38809,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-38814,H1,37.0,361584.0,1,361584.0,0.258,1,222000,360000.0,,
Q-38820,W,11.0,179800.0,1,179800.0,0.336,1,66000,,,
Q-38836,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-38810,C,110.0,677800.0,3,2033400.0,-0.0407,0,451000,,,
Q-38859,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-38862,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,
Q-38865,J,22.0,387200.0,1,387200.0,0.4754,1,113520,,,
Q-38902,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-38949,H1,37.0,458000.0,2,916000.0,0.5342,0,222000,360000.0,,
Q-38931,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-38942,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-38953,C1,160.0,1172500.0,1,1172500.0,0.1202,0,768000,,,2100000.0
Q-26391,H1,37.0,279994.32,0,0.0,0.27949999999999997,0,222000,360000.0,,
Q-39032,Q,7.5,166400.0,1,166400.0,0.10439999999999999,1,45000,130000.0,,
Q-39046,A1,15.0,364500.0,1,364500.0,0.5658,1,90000,170000.0,,
Q-39162,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-39185,M,75.0,1002000.0,1,1002000.0,0.4705,1,322500,,,
Q-39226,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-39273,H1,37.0,379080.0,1,379080.0,0.4685,1,222000,360000.0,,
Q-39285,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-39329,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-39345,W,11.0,185600.0,1,185600.0,0.2161,1,66000,,,
Q-39359,A1,15.0,364500.0,1,364500.0,0.5658,1,90000,170000.0,,
Q-39361,N1,75.0,1044000.0,1,1044000.0,0.5728,1,375000,760000.0,900000.0,
Q-39404,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-39409,W,11.0,185600.0,1,185600.0,0.2161,1,66000,,,
Q-39449,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-39452,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,
Q-26391,H1,37.0,279994.32,1,279994.32,0.27949999999999997,0,222000,360000.0,,
Q-39463,J1,55.0,600832.0,1,600832.0,0.2422,1,181500,620000.0,,
Q-39493,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-39498,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-39509,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-39527,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-39530,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-39542,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-39546,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-39562,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-39526,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,
Q-39557,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-39563,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-39566,P1,75.0,1134445.0,1,1134445.0,0.3258,1,247500,,,
Q-39570,P1,75.0,1134445.0,1,1134445.0,0.3258,1,247500,,,
Q-39572,P1,75.0,1134445.0,1,1134445.0,0.3258,1,247500,,,
Q-39573,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-39586,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-39601,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-39649,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-39638,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-39677,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-39686,U,110.0,3420000.0,1,3420000.0,0.6964,1,528000,1880000.0,,
Q-39770,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-39792,N1,75.0,774500.0,1,774500.0,0.4163,0,375000,760000.0,900000.0,
Q-39803,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-39811,L1,55.0,747200.0,1,747200.0,0.33130000000000004,0,181500,620000.0,,
Q-39816,Q,7.5,156000.0,1,156000.0,0.0447,1,45000,130000.0,,
Q-39817,W,11.0,179800.0,1,179800.0,0.17120000000000002,1,66000,,,
Q-39820,J1,55.0,600832.0,1,600832.0,0.2422,1,181500,620000.0,,
Q-39824,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-39828,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
