quote_id,product,kw,unit_price,qty,subtotal_price,gross_margin_rate,convert_to_order,energy_grant_amount,competitor_a,competitor_b,competitor_c,subtotal_expected,subtotal_diff,subtotal_diff_abs,is_success,gross_profit_amount,estimated_cogs,unit_gross_profit,unit_estimated_cogs,effective_subtotal_after_grant,grant_to_subtotal_ratio,grant_to_unit_price_ratio,price_gap_vs_competitor_a,price_gap_pct_vs_competitor_a,is_cheaper_than_competitor_a,price_gap_vs_competitor_b,price_gap_pct_vs_competitor_b,is_cheaper_than_competitor_b,price_gap_vs_competitor_c,price_gap_pct_vs_competitor_c,is_cheaper_than_competitor_c,min_competitor_price,avg_competitor_price,available_competitor_count,price_gap_vs_min_competitor,price_gap_pct_vs_min_competitor,is_cheaper_than_min_competitor,effective_unit_price_after_grant,effective_gap_pct_vs_min_competitor
Q-31551,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,269568.0,0.0,0.0,0,108123.7248,161444.2752,108123.7248,161444.2752,137568.0,0.48967236467236286,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,137568.0,-0.42679999999999824
Q-31564,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,,290000.0,0.0,0.0,0,144507.0,145493.0,144507.0,145493.0,224000.0,0.22758620689655096,0.22758620689655096,,,,,,,,,,,,0,,,,224000.0,
Q-31613,N1,75.0,1044000.0,1,1044000.0,0.5709000000000001,1,375000,760000.0,900000.0,,1044000.0,0.0,0.0,0,596019.6000000001,447980.3999999999,596019.6000000001,447980.3999999999,669000.0,0.3591954022988502,0.3591954022988502,284000.0,0.3736842105263153,0,144000.0,0.1599999999999998,0,,,,760000.0,830000.0,2,284000.0,0.3736842105263153,0,669000.0,-0.11973684210526299
Q-31621,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,,261144.0,0.0,0.0,0,99704.77919999999,161439.2208,99704.77919999999,161439.2208,129144.0,0.5054682474037293,0.5054682474037293,21144.0,0.08809999999999964,0,,,,,,,240000.0,240000.0,1,21144.0,0.08809999999999964,0,129144.0,-0.4618999999999981
Q-31628,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,,583200.0,0.0,0.0,0,381704.4,201495.59999999995,381704.4,201495.59999999995,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-31648,V,110.0,1379970.0,1,1379970.0,0.2702,0,528000,1880000.0,,,1379970.0,0.0,0.0,1,372867.894,1007102.106,372867.894,1007102.106,851970.0,0.3826170134133348,0.3826170134133348,-500030.0,-0.265973404255319,1,,,,,,,1880000.0,1880000.0,1,-500030.0,-0.265973404255319,1,851970.0,-0.5468244680851061
Q-31678,A1,15.0,236925.0,1,236925.0,0.3319,1,90000,170000.0,,,236925.0,0.0,0.0,0,78635.40749999999,158289.5925,78635.40749999999,158289.5925,146925.0,0.3798670465337116,0.3798670465337116,66925.0,0.393676470588233,0,,,,,,,170000.0,170000.0,1,66925.0,0.393676470588233,0,146925.0,-0.13573529411764626
Q-31679,H1,37.0,349920.0,1,349920.0,0.42340000000000005,1,222000,360000.0,,,349920.0,0.0,0.0,0,148156.12800000003,201763.872,148156.12800000003,201763.872,127920.0,0.6344307270233178,0.6344307270233178,-10080.0,-0.027999999999999924,1,,,,,,,360000.0,360000.0,1,-10080.0,-0.027999999999999924,1,127920.0,-0.644666666666665
Q-31692,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,421200.0,0.0,0.0,0,260764.91999999998,160435.08000000002,260764.91999999998,160435.08000000002,289200.0,0.31339031339031265,0.31339031339031265,181200.0,0.7549999999999969,0,,,,,,,240000.0,240000.0,1,181200.0,0.7549999999999969,0,289200.0,0.20499999999999916
Q-31694,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,421200.0,0.0,0.0,0,259754.04,161445.96,259754.04,161445.96,289200.0,0.31339031339031265,0.31339031339031265,181200.0,0.7549999999999969,0,,,,,,,240000.0,240000.0,1,181200.0,0.7549999999999969,0,289200.0,0.20499999999999916
Q-31642,H1,37.0,294851.0,1,294851.0,0.0727,0,222000,360000.0,,,294851.0,0.0,0.0,1,21435.6677,273415.3323,21435.6677,273415.3323,72851.0,0.7529226626329883,0.7529226626329883,-65149.0,-0.18096944444444393,1,,,,,,,360000.0,360000.0,1,-65149.0,-0.18096944444444393,1,72851.0,-0.7976361111111089
Q-31733,Q,7.5,166400.0,1,166400.0,0.10439999999999999,1,45000,130000.0,,,166400.0,0.0,0.0,0,17372.16,149027.84,17372.16,149027.84,121400.0,0.2704326923076907,0.2704326923076907,36400.0,0.27999999999999786,0,,,,,,,130000.0,130000.0,1,36400.0,0.27999999999999786,0,121400.0,-0.06615384615384565
Q-25874,N1,75.0,695000.0,1,695000.0,0.47909999999999997,0,375000,760000.0,900000.0,,695000.0,0.0,0.0,1,332974.5,362025.5,332974.5,362025.5,320000.0,0.5395683453237402,0.5395683453237402,-65000.0,-0.08552631578947356,1,-205000.0,-0.22777777777777752,1,,,,760000.0,830000.0,2,-65000.0,-0.08552631578947356,1,320000.0,-0.5789473684210519
Q-31757,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,,188500.0,0.0,0.0,0,39471.9,149028.1,39471.9,149028.1,122500.0,0.35013262599469314,0.35013262599469314,,,,,,,,,,,,0,,,,122500.0,
Q-31758,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,269568.0,0.0,0.0,0,108123.7248,161444.2752,108123.7248,161444.2752,137568.0,0.48967236467236286,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,137568.0,-0.42679999999999824
Q-31760,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,269568.0,0.0,0.0,0,108123.7248,161444.2752,108123.7248,161444.2752,137568.0,0.48967236467236286,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,137568.0,-0.42679999999999824
Q-31767,I1,22.0,269568.0,2,539136.0,0.4048,1,132000,240000.0,,,539136.0,0.0,0.0,0,218242.2528,320893.7472,109121.1264,160446.8736,407136.0,0.24483618233618187,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,203568.0,-0.15179999999999938
Q-26060,H1,37.0,259990.56,1,259990.56,0.22399999999999998,0,222000,360000.0,,,259990.56,0.0,0.0,1,58237.88543999999,201752.67456,58237.88543999999,201752.67456,37990.56,0.8538771561552049,0.8538771561552049,-100009.44,-0.2778039999999992,1,,,,,,,360000.0,360000.0,1,-100009.44,-0.2778039999999992,1,37990.56,-0.8944706666666642
Q-26060,H1,37.0,259990.56,1,259990.56,0.22399999999999998,0,222000,360000.0,,,259990.56,0.0,0.0,1,58237.88543999999,201752.67456,58237.88543999999,201752.67456,37990.56,0.8538771561552049,0.8538771561552049,-100009.44,-0.2778039999999992,1,,,,,,,360000.0,360000.0,1,-100009.44,-0.2778039999999992,1,37990.56,-0.8944706666666642
Q-31797,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,,182700.0,0.0,0.0,0,33671.61,149028.38999999998,33671.61,149028.38999999998,116700.0,0.36124794745484207,0.36124794745484207,,,,,,,,,,,,0,,,,116700.0,
Q-31826,H1,37.0,250017.84,1,250017.84,0.20309999999999997,0,222000,360000.0,,,250017.84,0.0,0.0,1,50778.62330399999,199239.21669600002,50778.62330399999,199239.21669600002,28017.839999999997,0.8879366368415915,0.8879366368415915,-109982.16,-0.30550599999999917,1,,,,,,,360000.0,360000.0,1,-109982.16,-0.30550599999999917,1,28017.839999999997,-0.9221726666666642
Q-16146,I1,22.0,169996.32,1,169996.32,0.2974,0,132000,240000.0,,,169996.32,0.0,0.0,1,50556.905568,119439.414432,50556.905568,119439.414432,37996.32000000001,0.7764873969036461,0.7764873969036461,-70003.68,-0.2916819999999988,1,,,,,,,240000.0,240000.0,1,-70003.68,-0.2916819999999988,1,37996.32000000001,-0.8416819999999965
Q-16146,I1,22.0,421200.0,1,421200.0,0.2974,0,132000,240000.0,,,421200.0,0.0,0.0,1,125264.88,295935.12,125264.88,295935.12,289200.0,0.31339031339031265,0.31339031339031265,181200.0,0.7549999999999969,0,,,,,,,240000.0,240000.0,1,181200.0,0.7549999999999969,0,289200.0,0.20499999999999916
Q-16146,I1,22.0,421200.0,1,421200.0,0.2974,0,132000,240000.0,,,421200.0,0.0,0.0,1,125264.88,295935.12,125264.88,295935.12,289200.0,0.31339031339031265,0.31339031339031265,181200.0,0.7549999999999969,0,,,,,,,240000.0,240000.0,1,181200.0,0.7549999999999969,0,289200.0,0.20499999999999916
Q-31857,N1,75.0,678600.0,1,678600.0,0.33990000000000004,1,375000,760000.0,900000.0,,678600.0,0.0,0.0,0,230656.14,447943.8599999999,230656.14,447943.8599999999,303600.0,0.552608311229,0.552608311229,-81400.0,-0.10710526315789459,1,-221400.0,-0.24599999999999972,1,,,,760000.0,830000.0,2,-81400.0,-0.10710526315789459,1,303600.0,-0.6005263157894729
Q-31860,H1,37.0,355752.0,1,355752.0,0.4329,1,222000,360000.0,,,355752.0,0.0,0.0,0,154005.04080000002,201746.95919999998,154005.04080000002,201746.95919999998,133752.0,0.6240302233016242,0.6240302233016242,-4248.0,-0.011799999999999967,1,,,,,,,360000.0,360000.0,1,-4248.0,-0.011799999999999967,1,133752.0,-0.628466666666665
Q-31864,H1,37.0,373248.0,1,373248.0,0.46020000000000005,1,222000,360000.0,,,373248.0,0.0,0.0,0,171768.72960000002,201479.27039999998,171768.72960000002,201479.27039999998,151248.0,0.5947788065843606,0.5947788065843606,13248.0,0.0367999999999999,0,,,,,,,360000.0,360000.0,1,13248.0,0.0367999999999999,0,151248.0,-0.5798666666666651
Q-31875,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,,261144.0,0.0,0.0,0,99704.77919999999,161439.2208,99704.77919999999,161439.2208,129144.0,0.5054682474037293,0.5054682474037293,21144.0,0.08809999999999964,0,,,,,,,240000.0,240000.0,1,21144.0,0.08809999999999964,0,129144.0,-0.4618999999999981
Q-31937,U,110.0,3420000.0,1,3420000.0,0.6962,1,528000,1880000.0,,,3420000.0,0.0,0.0,0,2381004.0,1038995.9999999999,2381004.0,1038995.9999999999,2892000.0,0.15438596491228065,0.15438596491228065,1540000.0,0.8191489361702123,0,,,,,,,1880000.0,1880000.0,1,1540000.0,0.8191489361702123,0,2892000.0,0.5382978723404253
Q-31936,W,11.0,185600.0,1,185600.0,0.2161,1,66000,,,,185600.0,0.0,0.0,0,40108.159999999996,145491.84,40108.159999999996,145491.84,119600.0,0.35560344827586016,0.35560344827586016,,,,,,,,,,,,0,,,,119600.0,
Q-31947,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,,188500.0,0.0,0.0,0,39471.9,149028.1,39471.9,149028.1,122500.0,0.35013262599469314,0.35013262599469314,,,,,,,,,,,,0,,,,122500.0,
Q-31973,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,,273780.0,0.0,0.0,0,112331.934,161448.066,112331.934,161448.066,141780.0,0.48213894367740345,0.48213894367740345,33780.0,0.14074999999999943,0,,,,,,,240000.0,240000.0,1,33780.0,0.14074999999999943,0,141780.0,-0.40924999999999834
Q-31980,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,,260000.0,0.0,0.0,0,115648.0,144352.0,115648.0,144352.0,215000.0,0.1730769230769224,0.1730769230769224,130000.0,0.9999999999999922,0,,,,,,,130000.0,130000.0,1,130000.0,0.9999999999999922,0,215000.0,0.6538461538461487
Q-32003,J1,55.0,938800.0,1,938800.0,0.515,1,181500,620000.0,,,938800.0,0.0,0.0,0,483482.0,455318.0,483482.0,455318.0,757300.0,0.1933319130805281,0.1933319130805281,318800.0,0.5141935483870959,0,,,,,,,620000.0,620000.0,1,318800.0,0.5141935483870959,0,757300.0,0.22145161290322543
Q-32007,U,110.0,1472681.0,1,1472681.0,0.2829,0,528000,1880000.0,,,1472681.0,0.0,0.0,1,416621.45489999995,1056059.5451,416621.45489999995,1056059.5451,944681.0,0.35852978343578795,0.35852978343578795,-407319.0,-0.21665904255319138,1,,,,,,,1880000.0,1880000.0,1,-407319.0,-0.21665904255319138,1,944681.0,-0.4975101063829785
Q-32024,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,,269568.0,0.0,0.0,0,109121.1264,160446.8736,109121.1264,160446.8736,137568.0,0.48967236467236286,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,137568.0,-0.42679999999999824
Q-32038,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,,355752.0,0.0,0.0,0,154254.0672,201497.9328,154254.0672,201497.9328,133752.0,0.6240302233016242,0.6240302233016242,-4248.0,-0.011799999999999967,1,,,,,,,360000.0,360000.0,1,-4248.0,-0.011799999999999967,1,133752.0,-0.628466666666665
Q-32043,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,,583200.0,0.0,0.0,0,381471.12,201728.88,381471.12,201728.88,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-32053,Q,7.5,169000.0,1,169000.0,0.1182,1,45000,130000.0,,,169000.0,0.0,0.0,0,19975.8,149024.2,19975.8,149024.2,124000.0,0.26627218934911084,0.26627218934911084,39000.0,0.29999999999999766,0,,,,,,,130000.0,130000.0,1,39000.0,0.29999999999999766,0,124000.0,-0.046153846153845796
Q-11237,I1,22.0,252720.0,1,252720.0,0.36119999999999997,0,132000,240000.0,,,252720.0,0.0,0.0,1,91282.46399999999,161437.53600000002,91282.46399999999,161437.53600000002,120720.0,0.5223171889838536,0.5223171889838536,12720.0,0.05299999999999978,0,,,,,,,240000.0,240000.0,1,12720.0,0.05299999999999978,0,120720.0,-0.49699999999999794
Q-32063,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,,583200.0,0.0,0.0,0,381471.12,201728.88,381471.12,201728.88,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-32190,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,421200.0,0.0,0.0,0,260764.91999999998,160435.08000000002,260764.91999999998,160435.08000000002,289200.0,0.31339031339031265,0.31339031339031265,181200.0,0.7549999999999969,0,,,,,,,240000.0,240000.0,1,181200.0,0.7549999999999969,0,289200.0,0.20499999999999916
Q-32191,H1,37.0,250017.84,1,250017.84,0.1931,0,222000,360000.0,,,250017.84,0.0,0.0,1,48278.444903999996,201739.395096,48278.444903999996,201739.395096,28017.839999999997,0.8879366368415915,0.8879366368415915,-109982.16,-0.30550599999999917,1,,,,,,,360000.0,360000.0,1,-109982.16,-0.30550599999999917,1,28017.839999999997,-0.9221726666666642
Q-32195,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,379080.0,0.0,0.0,0,177333.624,201746.376,177333.624,201746.376,157080.0,0.5856283634061397,0.5856283634061397,19080.0,0.05299999999999985,0,,,,,,,360000.0,360000.0,1,19080.0,0.05299999999999985,0,157080.0,-0.5636666666666651
Q-32207,H1,37.0,274628.88,2,549257.76,0.26539999999999997,0,222000,360000.0,,,549257.76,0.0,0.0,1,145773.009504,403484.75049600005,72886.504752,201742.37524800003,327257.76,0.4041818180229253,0.8083636360458492,-85371.12,-0.23714199999999933,1,,,,,,,360000.0,360000.0,1,-85371.12,-0.23714199999999933,1,163628.88,-0.5454753333333319
Q-32208,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,,273780.0,0.0,0.0,0,112331.934,161448.066,112331.934,161448.066,141780.0,0.48213894367740345,0.48213894367740345,33780.0,0.14074999999999943,0,,,,,,,240000.0,240000.0,1,33780.0,0.14074999999999943,0,141780.0,-0.40924999999999834
Q-32220,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,,361584.0,0.0,0.0,0,159820.128,201763.87200000003,159820.128,201763.87200000003,139584.0,0.6139652196999851,0.6139652196999851,1584.0,0.004399999999999988,0,,,,,,,360000.0,360000.0,1,1584.0,0.004399999999999988,0,139584.0,-0.612266666666665
Q-32237,A1,15.0,233280.0,1,233280.0,0.3124,1,90000,170000.0,,,233280.0,0.0,0.0,0,72876.672,160403.328,72876.672,160403.328,143280.0,0.38580246913580085,0.38580246913580085,63280.0,0.3722352941176449,0,,,,,,,170000.0,170000.0,1,63280.0,0.3722352941176449,0,143280.0,-0.1571764705882344
Q-32242,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,,583200.0,0.0,0.0,0,381471.12,201728.88,381471.12,201728.88,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-32231,N1,75.0,1044000.0,1,1044000.0,0.5709000000000001,1,375000,760000.0,900000.0,,1044000.0,0.0,0.0,0,596019.6000000001,447980.3999999999,596019.6000000001,447980.3999999999,669000.0,0.3591954022988502,0.3591954022988502,284000.0,0.3736842105263153,0,144000.0,0.1599999999999998,0,,,,760000.0,830000.0,2,284000.0,0.3736842105263153,0,669000.0,-0.11973684210526299
Q-32252,A1,15.0,364500.0,1,364500.0,0.5924,1,90000,170000.0,,,364500.0,0.0,0.0,0,215929.80000000002,148570.19999999998,215929.80000000002,148570.19999999998,274500.0,0.2469135802469129,0.2469135802469129,194500.0,1.1441176470588168,0,,,,,,,170000.0,170000.0,1,194500.0,1.1441176470588168,0,274500.0,0.6147058823529375
Q-32252,I1,22.0,421200.0,1,421200.0,0.5924,1,132000,240000.0,,,421200.0,0.0,0.0,0,249518.88,171681.12,249518.88,171681.12,289200.0,0.31339031339031265,0.31339031339031265,181200.0,0.7549999999999969,0,,,,,,,240000.0,240000.0,1,181200.0,0.7549999999999969,0,289200.0,0.20499999999999916
Q-32256,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,269568.0,0.0,0.0,0,108123.7248,161444.2752,108123.7248,161444.2752,137568.0,0.48967236467236286,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,137568.0,-0.42679999999999824
Q-32238,I1,22.0,284552.0,1,284552.0,0.40619999999999995,0,132000,240000.0,,,284552.0,0.0,0.0,1,115585.02239999999,168966.97760000004,115585.02239999999,168966.97760000004,152552.0,0.4638870926930738,0.4638870926930738,44552.0,0.18563333333333257,0,,,,,,,240000.0,240000.0,1,44552.0,0.18563333333333257,0,152552.0,-0.3643666666666652
Q-32253,H1,37.0,290025.36,1,290025.36,0.3044,0,222000,360000.0,,,290025.36,0.0,0.0,1,88283.71958399999,201741.64041599998,88283.71958399999,201741.64041599998,68025.35999999999,0.7654503040699587,0.7654503040699587,-69974.64000000001,-0.1943739999999995,1,,,,,,,360000.0,360000.0,1,-69974.64000000001,-0.1943739999999995,1,68025.35999999999,-0.8110406666666645
Q-32270,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,,583200.0,0.0,0.0,0,381704.4,201495.59999999995,381704.4,201495.59999999995,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-32271,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,,583200.0,0.0,0.0,0,381704.4,201495.59999999995,381704.4,201495.59999999995,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-31171,A1,15.0,218700.0,1,218700.0,0.2666,0,90000,170000.0,,,218700.0,0.0,0.0,1,58305.42,160394.58000000002,58305.42,160394.58000000002,128700.0,0.4115226337448541,0.4115226337448541,48700.0,0.2864705882352924,0,,,,,,,170000.0,170000.0,1,48700.0,0.2864705882352924,0,128700.0,-0.24294117647058683
Q-32275,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,421200.0,0.0,0.0,0,259754.04,161445.96,259754.04,161445.96,289200.0,0.31339031339031265,0.31339031339031265,181200.0,0.7549999999999969,0,,,,,,,240000.0,240000.0,1,181200.0,0.7549999999999969,0,289200.0,0.20499999999999916
Q-32287,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,,269568.0,0.0,0.0,0,109121.1264,160446.8736,109121.1264,160446.8736,137568.0,0.48967236467236286,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,137568.0,-0.42679999999999824
Q-32293,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,,583200.0,0.0,0.0,0,381471.12,201728.88,381471.12,201728.88,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-32309,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,,290000.0,0.0,0.0,0,144507.0,145493.0,144507.0,145493.0,224000.0,0.22758620689655096,0.22758620689655096,,,,,,,,,,,,0,,,,224000.0,
Q-32307,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,,583200.0,0.0,0.0,0,381471.12,201728.88,381471.12,201728.88,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-32312,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,,364500.0,0.0,0.0,0,204083.55000000002,160416.44999999998,204083.55000000002,160416.44999999998,274500.0,0.2469135802469129,0.2469135802469129,194500.0,1.1441176470588168,0,,,,,,,170000.0,170000.0,1,194500.0,1.1441176470588168,0,274500.0,0.6147058823529375
Q-32316,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,,185600.0,0.0,0.0,0,36581.76,149018.24,36581.76,149018.24,119600.0,0.35560344827586016,0.35560344827586016,,,,,,,,,,,,0,,,,119600.0,
Q-32322,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,269568.0,0.0,0.0,0,108123.7248,161444.2752,108123.7248,161444.2752,137568.0,0.48967236467236286,0.48967236467236286,29568.0,0.12319999999999949,0,,,,,,,240000.0,240000.0,1,29568.0,0.12319999999999949,0,137568.0,-0.42679999999999824
Q-32323,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,,185600.0,0.0,0.0,0,36581.76,149018.24,36581.76,149018.24,119600.0,0.35560344827586016,0.35560344827586016,,,,,,,,,,,,0,,,,119600.0,
Q-32328,H1,37.0,290000.0,2,580000.0,0.2009,0,222000,360000.0,,,580000.0,0.0,0.0,1,116522.0,463478.0,58261.0,231739.0,358000.0,0.3827586206896545,0.7655172413793078,-70000.0,-0.19444444444444392,1,,,,,,,360000.0,360000.0,1,-70000.0,-0.19444444444444392,1,179000.0,-0.5027777777777764
Q-32334,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,,261144.0,0.0,0.0,0,99704.77919999999,161439.2208,99704.77919999999,161439.2208,129144.0,0.5054682474037293,0.5054682474037293,21144.0,0.08809999999999964,0,,,,,,,240000.0,240000.0,1,21144.0,0.08809999999999964,0,129144.0,-0.4618999999999981
Q-32336,I1,22.0,280000.0,1,280000.0,0.31629999999999997,0,132000,240000.0,,,280000.0,0.0,0.0,1,88563.99999999999,191436.0,88563.99999999999,191436.0,148000.0,0.47142857142856975,0.47142857142856975,40000.0,0.166666666666666,0,,,,,,,240000.0,240000.0,1,40000.0,0.166666666666666,0,148000.0,-0.38333333333333175
Q-32353,N1,75.0,1044000.0,1,1044000.0,0.5728,1,375000,760000.0,900000.0,,1044000.0,0.0,0.0,0,598003.2,445996.80000000005,598003.2,445996.80000000005,669000.0,0.3591954022988502,0.3591954022988502,284000.0,0.3736842105263153,0,144000.0,0.1599999999999998,0,,,,760000.0,830000.0,2,284000.0,0.3736842105263153,0,669000.0,-0.11973684210526299
Q-32354,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,,260000.0,0.0,0.0,0,115648.0,144352.0,115648.0,144352.0,215000.0,0.1730769230769224,0.1730769230769224,130000.0,0.9999999999999922,0,,,,,,,130000.0,130000.0,1,130000.0,0.9999999999999922,0,215000.0,0.6538461538461487
Q-32351,Z,150.0,1400000.0,1,1400000.0,0.0149,0,720000,,,,1400000.0,0.0,0.0,1,20860.0,1379140.0,20860.0,1379140.0,680000.0,0.5142857142857139,0.5142857142857139,,,,,,,,,,,,0,,,,680000.0,
Q-32359,H1,37.0,379080.0,1,379080.0,0.4685,1,222000,360000.0,,,379080.0,0.0,0.0,0,177598.98,201481.02,177598.98,201481.02,157080.0,0.5856283634061397,0.5856283634061397,19080.0,0.05299999999999985,0,,,,,,,360000.0,360000.0,1,19080.0,0.05299999999999985,0,157080.0,-0.5636666666666651
Q-32365,N1,75.0,657720.0,1,657720.0,0.3189,1,375000,760000.0,900000.0,,657720.0,0.0,0.0,0,209746.90800000002,447973.092,209746.90800000002,447973.092,282720.0,0.5701514322203969,0.5701514322203969,-102280.0,-0.13457894736842085,1,-242280.0,-0.26919999999999966,1,,,,760000.0,830000.0,2,-102280.0,-0.13457894736842085,1,282720.0,-0.6279999999999991
Q-32376,N1,75.0,678600.0,1,678600.0,0.3428,1,375000,760000.0,900000.0,,678600.0,0.0,0.0,0,232624.08,445975.92,232624.08,445975.92,303600.0,0.552608311229,0.552608311229,-81400.0,-0.10710526315789459,1,-221400.0,-0.24599999999999972,1,,,,760000.0,830000.0,2,-81400.0,-0.10710526315789459,1,303600.0,-0.6005263157894729
Q-32379,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,,583200.0,0.0,0.0,0,381471.12,201728.88,381471.12,201728.88,361200.0,0.3806584362139911,0.3806584362139911,223200.0,0.6199999999999983,0,,,,,,,360000.0,360000.0,1,223200.0,0.6199999999999983,0,361200.0,0.003333333333333324
Q-22817,N1,75.0,668160.0,1,668160.0,0.3325,0,375000,760000.0,900000.0,,668160.0,0.0,0.0,1,222163.2,445996.8,222163.2,445996.8,293160.0,0.5612428160919531,0.5612428160919531,-91840.0,-0.12084210526315772,1,-231840.0,-0.2575999999999997,1,,,,760000.0,830000.0,2,-91840.0,-0.12084210526315772,1,293160.0,-0.614263157894736
Q-32392,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,,355752.0,0.0,0.0,0,154254.0672,201497.9328,154254.0672,201497.9328,133752.0,0.6240302233016242,0.6240302233016242,-4248.0,-0.011799999999999967,1,,,,,,,360000.0,360000.0,1,-4248.0,-0.011799999999999967,1,133752.0,-0.628466666666665
Q-32393,O1,75.0,636840.0,1,636840.0,0.2783,1,375000,760000.0,900000.0,,636840.0,0.0,0.0,0,177232.572,459607.428,177232.572,459607.428,261840.0,0.5888449218013934,0.5888449218013934,-123160.0,-0.16205263157894714,1,-263160.0,-0.29239999999999966,1,,,,760000.0,830000.0,2,-123160.0,-0.16205263157894714,1,261840.0,-0.6554736842105254
